,Date,PM,Latitude,Longitude,Dataset,Site Location #
411,2/20/17,1.1,36.78538,-119.77321,Monitoring Stations,3
412,2/21/17,2.9,36.78538,-119.77321,Monitoring Stations,3
413,2/22/17,3.1,36.78538,-119.77321,Monitoring Stations,3
414,2/23/17,5,36.78538,-119.77321,Monitoring Stations,3
415,2/24/17,11.1,36.78538,-119.77321,Monitoring Stations,3
416,2/25/17,15.3,36.78538,-119.77321,Monitoring Stations,3
417,2/26/17,22.4,36.78538,-119.77321,Monitoring Stations,3
418,2/27/17,11.5,36.78538,-119.77321,Monitoring Stations,3
419,2/28/17,9.4,36.78538,-119.77321,Monitoring Stations,3
420,3/1/17,14.4,36.78538,-119.77321,Monitoring Stations,3
421,3/2/17,15.1,36.78538,-119.77321,Monitoring Stations,3
422,3/7/17,12.2,36.78538,-119.77321,Monitoring Stations,3
423,3/8/17,10.9,36.78538,-119.77321,Monitoring Stations,3
424,3/9/17,17.9,36.78538,-119.77321,Monitoring Stations,3
425,3/10/17,19.8,36.78538,-119.77321,Monitoring Stations,3
426,3/11/17,20,36.78538,-119.77321,Monitoring Stations,3
427,3/12/17,16.8,36.78538,-119.77321,Monitoring Stations,3
428,3/13/17,15.5,36.78538,-119.77321,Monitoring Stations,3
429,3/14/17,14.6,36.78538,-119.77321,Monitoring Stations,3
430,3/15/17,9.2,36.78538,-119.77321,Monitoring Stations,3
431,3/16/17,3.5,36.78538,-119.77321,Monitoring Stations,3
432,3/17/17,8.6,36.78538,-119.77321,Monitoring Stations,3
433,3/18/17,18.8,36.78538,-119.77321,Monitoring Stations,3
434,3/19/17,16.4,36.78538,-119.77321,Monitoring Stations,3
435,3/20/17,6.5,36.78538,-119.77321,Monitoring Stations,3
436,3/21/17,4.9,36.78538,-119.77321,Monitoring Stations,3
437,3/22/17,2.3,36.78538,-119.77321,Monitoring Stations,3
438,3/23/17,4.9,36.78538,-119.77321,Monitoring Stations,3
439,3/24/17,8.6,36.78538,-119.77321,Monitoring Stations,3
440,3/25/17,5,36.78538,-119.77321,Monitoring Stations,3
441,3/26/17,7.5,36.78538,-119.77321,Monitoring Stations,3
442,3/27/17,2.3,36.78538,-119.77321,Monitoring Stations,3
443,3/28/17,5.6,36.78538,-119.77321,Monitoring Stations,3
444,3/29/17,6.7,36.78538,-119.77321,Monitoring Stations,3
445,3/30/17,6.1,36.78538,-119.77321,Monitoring Stations,3
446,3/31/17,7.5,36.78538,-119.77321,Monitoring Stations,3
447,4/1/17,11.2,36.78538,-119.77321,Monitoring Stations,3
448,4/2/17,8.8,36.78538,-119.77321,Monitoring Stations,3
449,4/3/17,5.8,36.78538,-119.77321,Monitoring Stations,3
450,4/4/17,7.6,36.78538,-119.77321,Monitoring Stations,3
451,4/5/17,8.6,36.78538,-119.77321,Monitoring Stations,3
452,4/6/17,9.2,36.78538,-119.77321,Monitoring Stations,3
453,4/7/17,1.4,36.78538,-119.77321,Monitoring Stations,3
454,4/8/17,2.4,36.78538,-119.77321,Monitoring Stations,3
455,4/9/17,5.5,36.78538,-119.77321,Monitoring Stations,3
456,4/10/17,5.8,36.78538,-119.77321,Monitoring Stations,3
457,4/11/17,16.4,36.78538,-119.77321,Monitoring Stations,3
458,4/12/17,8.3,36.78538,-119.77321,Monitoring Stations,3
459,4/13/17,2.9,36.78538,-119.77321,Monitoring Stations,3
460,4/14/17,2.1,36.78538,-119.77321,Monitoring Stations,3
461,4/15/17,6.7,36.78538,-119.77321,Monitoring Stations,3
462,4/16/17,9.8,36.78538,-119.77321,Monitoring Stations,3
463,4/17/17,4.2,36.78538,-119.77321,Monitoring Stations,3
464,4/18/17,1.8,36.78538,-119.77321,Monitoring Stations,3
465,4/19/17,5.4,36.78538,-119.77321,Monitoring Stations,3
466,4/20/17,5.4,36.78538,-119.77321,Monitoring Stations,3
467,4/21/17,8.1,36.78538,-119.77321,Monitoring Stations,3
468,4/22/17,10.5,36.78538,-119.77321,Monitoring Stations,3
469,4/23/17,3.1,36.78538,-119.77321,Monitoring Stations,3
470,4/24/17,3.8,36.78538,-119.77321,Monitoring Stations,3
471,4/25/17,4.1,36.78538,-119.77321,Monitoring Stations,3
472,4/26/17,3.3,36.78538,-119.77321,Monitoring Stations,3
473,4/27/17,3.5,36.78538,-119.77321,Monitoring Stations,3
474,4/28/17,5.7,36.78538,-119.77321,Monitoring Stations,3
475,4/29/17,7.2,36.78538,-119.77321,Monitoring Stations,3
476,4/30/17,8.3,36.78538,-119.77321,Monitoring Stations,3
477,5/1/17,8.7,36.78538,-119.77321,Monitoring Stations,3
478,5/2/17,12,36.78538,-119.77321,Monitoring Stations,3
479,5/3/17,13,36.78538,-119.77321,Monitoring Stations,3
480,5/4/17,9.6,36.78538,-119.77321,Monitoring Stations,3
481,5/5/17,5.8,36.78538,-119.77321,Monitoring Stations,3
482,5/6/17,6.1,36.78538,-119.77321,Monitoring Stations,3
483,5/7/17,7,36.78538,-119.77321,Monitoring Stations,3
484,5/8/17,14,36.78538,-119.77321,Monitoring Stations,3
485,5/9/17,13.7,36.78538,-119.77321,Monitoring Stations,3
486,5/10/17,10,36.78538,-119.77321,Monitoring Stations,3
487,5/11/17,7.9,36.78538,-119.77321,Monitoring Stations,3
488,5/12/17,5.4,36.78538,-119.77321,Monitoring Stations,3
489,5/13/17,6.5,36.78538,-119.77321,Monitoring Stations,3
490,5/14/17,6.5,36.78538,-119.77321,Monitoring Stations,3
491,5/15/17,7,36.78538,-119.77321,Monitoring Stations,3
492,5/16/17,5.4,36.78538,-119.77321,Monitoring Stations,3
493,5/17/17,4,36.78538,-119.77321,Monitoring Stations,3
494,5/18/17,7.8,36.78538,-119.77321,Monitoring Stations,3
495,5/19/17,9.6,36.78538,-119.77321,Monitoring Stations,3
496,5/20/17,9,36.78538,-119.77321,Monitoring Stations,3
497,5/21/17,9.4,36.78538,-119.77321,Monitoring Stations,3
498,5/22/17,8.1,36.78538,-119.77321,Monitoring Stations,3
499,5/23/17,12,36.78538,-119.77321,Monitoring Stations,3
500,5/24/17,11,36.78538,-119.77321,Monitoring Stations,3
501,5/25/17,5.7,36.78538,-119.77321,Monitoring Stations,3
502,5/26/17,8.7,36.78538,-119.77321,Monitoring Stations,3
503,5/27/17,8.9,36.78538,-119.77321,Monitoring Stations,3
504,5/28/17,8.2,36.78538,-119.77321,Monitoring Stations,3
505,5/29/17,8,36.78538,-119.77321,Monitoring Stations,3
506,5/30/17,4.8,36.78538,-119.77321,Monitoring Stations,3
507,5/31/17,2.9,36.78538,-119.77321,Monitoring Stations,3
508,6/1/17,1.8,36.78538,-119.77321,Monitoring Stations,3
509,6/2/17,4,36.78538,-119.77321,Monitoring Stations,3
510,6/3/17,5.7,36.78538,-119.77321,Monitoring Stations,3
511,6/4/17,4.1,36.78538,-119.77321,Monitoring Stations,3
512,6/5/17,5.8,36.78538,-119.77321,Monitoring Stations,3
513,6/6/17,7.7,36.78538,-119.77321,Monitoring Stations,3
514,6/7/17,6.7,36.78538,-119.77321,Monitoring Stations,3
515,6/8/17,3.6,36.78538,-119.77321,Monitoring Stations,3
516,6/9/17,3.7,36.78538,-119.77321,Monitoring Stations,3
517,6/10/17,5.1,36.78538,-119.77321,Monitoring Stations,3
518,6/11/17,3.6,36.78538,-119.77321,Monitoring Stations,3
519,6/12/17,4.4,36.78538,-119.77321,Monitoring Stations,3
520,6/13/17,6.5,36.78538,-119.77321,Monitoring Stations,3
521,6/14/17,8.3,36.78538,-119.77321,Monitoring Stations,3
522,6/15/17,7.1,36.78538,-119.77321,Monitoring Stations,3
523,6/16/17,9,36.78538,-119.77321,Monitoring Stations,3
524,6/17/17,9,36.78538,-119.77321,Monitoring Stations,3
525,6/18/17,9.5,36.78538,-119.77321,Monitoring Stations,3
526,6/19/17,9.6,36.78538,-119.77321,Monitoring Stations,3
527,6/20/17,9.8,36.78538,-119.77321,Monitoring Stations,3
528,6/21/17,12.9,36.78538,-119.77321,Monitoring Stations,3
529,6/22/17,14.2,36.78538,-119.77321,Monitoring Stations,3
530,6/23/17,12.6,36.78538,-119.77321,Monitoring Stations,3
531,6/24/17,10.9,36.78538,-119.77321,Monitoring Stations,3
532,6/25/17,8,36.78538,-119.77321,Monitoring Stations,3
533,6/26/17,4.1,36.78538,-119.77321,Monitoring Stations,3
534,6/27/17,4.2,36.78538,-119.77321,Monitoring Stations,3
535,6/28/17,5.1,36.78538,-119.77321,Monitoring Stations,3
536,6/29/17,7,36.78538,-119.77321,Monitoring Stations,3
537,6/30/17,8.1,36.78538,-119.77321,Monitoring Stations,3
538,7/1/17,8.6,36.78538,-119.77321,Monitoring Stations,3
539,7/2/17,9,36.78538,-119.77321,Monitoring Stations,3
540,7/3/17,9.2,36.78538,-119.77321,Monitoring Stations,3
541,7/4/17,21.9,36.78538,-119.77321,Monitoring Stations,3
542,7/5/17,11.8,36.78538,-119.77321,Monitoring Stations,3
543,7/6/17,8.8,36.78538,-119.77321,Monitoring Stations,3
544,7/7/17,9.6,36.78538,-119.77321,Monitoring Stations,3
545,7/8/17,9.7,36.78538,-119.77321,Monitoring Stations,3
546,7/9/17,14,36.78538,-119.77321,Monitoring Stations,3
547,7/10/17,13.4,36.78538,-119.77321,Monitoring Stations,3
548,7/11/17,8.7,36.78538,-119.77321,Monitoring Stations,3
549,7/12/17,10.3,36.78538,-119.77321,Monitoring Stations,3
550,7/13/17,13.1,36.78538,-119.77321,Monitoring Stations,3
551,7/14/17,12.4,36.78538,-119.77321,Monitoring Stations,3
552,7/15/17,12.5,36.78538,-119.77321,Monitoring Stations,3
553,7/16/17,10.9,36.78538,-119.77321,Monitoring Stations,3
554,7/17/17,10.9,36.78538,-119.77321,Monitoring Stations,3
555,7/18/17,9.2,36.78538,-119.77321,Monitoring Stations,3
556,7/19/17,12.2,36.78538,-119.77321,Monitoring Stations,3
557,7/20/17,8.2,36.78538,-119.77321,Monitoring Stations,3
558,7/21/17,6.5,36.78538,-119.77321,Monitoring Stations,3
559,7/22/17,10.9,36.78538,-119.77321,Monitoring Stations,3
560,7/23/17,12.2,36.78538,-119.77321,Monitoring Stations,3
561,7/24/17,9,36.78538,-119.77321,Monitoring Stations,3
562,7/25/17,8,36.78538,-119.77321,Monitoring Stations,3
563,7/26/17,6.7,36.78538,-119.77321,Monitoring Stations,3
564,7/27/17,6.2,36.78538,-119.77321,Monitoring Stations,3
565,7/28/17,7.5,36.78538,-119.77321,Monitoring Stations,3
566,7/29/17,8.5,36.78538,-119.77321,Monitoring Stations,3
567,7/30/17,8.1,36.78538,-119.77321,Monitoring Stations,3
568,7/31/17,3.2,36.78538,-119.77321,Monitoring Stations,3
569,8/1/17,6,36.78538,-119.77321,Monitoring Stations,3
570,8/2/17,11.6,36.78538,-119.77321,Monitoring Stations,3
571,8/3/17,10,36.78538,-119.77321,Monitoring Stations,3
572,8/4/17,9.5,36.78538,-119.77321,Monitoring Stations,3
573,8/5/17,12.7,36.78538,-119.77321,Monitoring Stations,3
574,8/6/17,5.8,36.78538,-119.77321,Monitoring Stations,3
575,8/7/17,9.6,36.78538,-119.77321,Monitoring Stations,3
576,8/8/17,11,36.78538,-119.77321,Monitoring Stations,3
577,8/9/17,11.8,36.78538,-119.77321,Monitoring Stations,3
578,8/10/17,14.9,36.78538,-119.77321,Monitoring Stations,3
579,8/11/17,12.4,36.78538,-119.77321,Monitoring Stations,3
580,8/12/17,10.4,36.78538,-119.77321,Monitoring Stations,3
581,8/13/17,5.5,36.78538,-119.77321,Monitoring Stations,3
582,8/14/17,2.7,36.78538,-119.77321,Monitoring Stations,3
583,8/15/17,9,36.78538,-119.77321,Monitoring Stations,3
584,8/16/17,8.7,36.78538,-119.77321,Monitoring Stations,3
585,8/17/17,13.2,36.78538,-119.77321,Monitoring Stations,3
586,8/18/17,12.6,36.78538,-119.77321,Monitoring Stations,3
587,8/19/17,17.4,36.78538,-119.77321,Monitoring Stations,3
588,8/20/17,18.3,36.78538,-119.77321,Monitoring Stations,3
589,8/21/17,11.3,36.78538,-119.77321,Monitoring Stations,3
590,8/22/17,8.8,36.78538,-119.77321,Monitoring Stations,3
591,8/23/17,12.5,36.78538,-119.77321,Monitoring Stations,3
592,8/24/17,14,36.78538,-119.77321,Monitoring Stations,3
593,8/25/17,8.5,36.78538,-119.77321,Monitoring Stations,3
594,8/26/17,13.4,36.78538,-119.77321,Monitoring Stations,3
595,8/27/17,11.9,36.78538,-119.77321,Monitoring Stations,3
596,8/28/17,13.5,36.78538,-119.77321,Monitoring Stations,3
597,8/29/17,14.5,36.78538,-119.77321,Monitoring Stations,3
598,8/30/17,10.2,36.78538,-119.77321,Monitoring Stations,3
599,8/31/17,11.5,36.78538,-119.77321,Monitoring Stations,3
600,9/1/17,23.8,36.78538,-119.77321,Monitoring Stations,3
601,9/2/17,31.6,36.78538,-119.77321,Monitoring Stations,3
602,9/3/17,33.2,36.78538,-119.77321,Monitoring Stations,3
603,9/4/17,19.2,36.78538,-119.77321,Monitoring Stations,3
604,9/5/17,15.6,36.78538,-119.77321,Monitoring Stations,3
605,9/6/17,11.2,36.78538,-119.77321,Monitoring Stations,3
606,9/7/17,11.6,36.78538,-119.77321,Monitoring Stations,3
607,9/8/17,13.4,36.78538,-119.77321,Monitoring Stations,3
608,9/9/17,11.8,36.78538,-119.77321,Monitoring Stations,3
609,9/12/17,13.2,36.78538,-119.77321,Monitoring Stations,3
610,9/13/17,3.8,36.78538,-119.77321,Monitoring Stations,3
611,9/14/17,4.1,36.78538,-119.77321,Monitoring Stations,3
612,9/15/17,6.3,36.78538,-119.77321,Monitoring Stations,3
613,9/16/17,10.4,36.78538,-119.77321,Monitoring Stations,3
614,9/17/17,15.7,36.78538,-119.77321,Monitoring Stations,3
615,9/19/17,4.7,36.78538,-119.77321,Monitoring Stations,3
616,9/20/17,3.9,36.78538,-119.77321,Monitoring Stations,3
617,9/21/17,3.9,36.78538,-119.77321,Monitoring Stations,3
618,9/22/17,3.2,36.78538,-119.77321,Monitoring Stations,3
619,9/23/17,5.9,36.78538,-119.77321,Monitoring Stations,3
620,9/24/17,6.5,36.78538,-119.77321,Monitoring Stations,3
621,9/25/17,5.5,36.78538,-119.77321,Monitoring Stations,3
622,9/26/17,8.9,36.78538,-119.77321,Monitoring Stations,3
623,9/27/17,10.7,36.78538,-119.77321,Monitoring Stations,3
624,9/28/17,10,36.78538,-119.77321,Monitoring Stations,3
625,9/29/17,10.3,36.78538,-119.77321,Monitoring Stations,3
626,9/30/17,5.9,36.78538,-119.77321,Monitoring Stations,3
627,10/1/17,10.2,36.78538,-119.77321,Monitoring Stations,3
628,10/2/17,8.8,36.78538,-119.77321,Monitoring Stations,3
629,10/3/17,12.2,36.78538,-119.77321,Monitoring Stations,3
630,10/4/17,11.7,36.78538,-119.77321,Monitoring Stations,3
631,10/5/17,13.6,36.78538,-119.77321,Monitoring Stations,3
632,10/6/17,14.5,36.78538,-119.77321,Monitoring Stations,3
633,10/7/17,17.4,36.78538,-119.77321,Monitoring Stations,3
634,10/8/17,15.6,36.78538,-119.77321,Monitoring Stations,3
635,10/9/17,12.1,36.78538,-119.77321,Monitoring Stations,3
636,10/10/17,16.4,36.78538,-119.77321,Monitoring Stations,3
637,10/11/17,43.2,36.78538,-119.77321,Monitoring Stations,3
638,10/13/17,27.7,36.78538,-119.77321,Monitoring Stations,3
639,10/14/17,35.9,36.78538,-119.77321,Monitoring Stations,3
640,10/15/17,25.9,36.78538,-119.77321,Monitoring Stations,3
641,10/16/17,27.4,36.78538,-119.77321,Monitoring Stations,3
642,10/17/17,31,36.78538,-119.77321,Monitoring Stations,3
643,10/18/17,33.7,36.78538,-119.77321,Monitoring Stations,3
644,10/19/17,22.1,36.78538,-119.77321,Monitoring Stations,3
645,10/20/17,5.5,36.78538,-119.77321,Monitoring Stations,3
646,10/21/17,14.7,36.78538,-119.77321,Monitoring Stations,3
647,10/22/17,19,36.78538,-119.77321,Monitoring Stations,3
648,10/23/17,15.8,36.78538,-119.77321,Monitoring Stations,3
649,10/24/17,19.4,36.78538,-119.77321,Monitoring Stations,3
650,10/25/17,17.3,36.78538,-119.77321,Monitoring Stations,3
651,10/26/17,22.8,36.78538,-119.77321,Monitoring Stations,3
652,10/27/17,20.8,36.78538,-119.77321,Monitoring Stations,3
653,10/28/17,22.5,36.78538,-119.77321,Monitoring Stations,3
654,10/29/17,23,36.78538,-119.77321,Monitoring Stations,3
655,10/30/17,21.9,36.78538,-119.77321,Monitoring Stations,3
656,10/31/17,9.4,36.78538,-119.77321,Monitoring Stations,3
657,11/1/17,15.5,36.78538,-119.77321,Monitoring Stations,3
658,11/2/17,24.2,36.78538,-119.77321,Monitoring Stations,3
659,11/3/17,14.6,36.78538,-119.77321,Monitoring Stations,3
660,11/4/17,7.7,36.78538,-119.77321,Monitoring Stations,3
661,11/5/17,6.1,36.78538,-119.77321,Monitoring Stations,3
662,11/6/17,12.4,36.78538,-119.77321,Monitoring Stations,3
663,11/7/17,20.1,36.78538,-119.77321,Monitoring Stations,3
664,11/8/17,9.2,36.78538,-119.77321,Monitoring Stations,3
665,11/9/17,2.7,36.78538,-119.77321,Monitoring Stations,3
666,11/10/17,4.8,36.78538,-119.77321,Monitoring Stations,3
667,11/11/17,11.3,36.78538,-119.77321,Monitoring Stations,3
668,11/12/17,19.1,36.78538,-119.77321,Monitoring Stations,3
669,11/13/17,16.2,36.78538,-119.77321,Monitoring Stations,3
670,11/14/17,13.8,36.78538,-119.77321,Monitoring Stations,3
671,11/15/17,17,36.78538,-119.77321,Monitoring Stations,3
672,11/16/17,7.8,36.78538,-119.77321,Monitoring Stations,3
673,11/17/17,3.4,36.78538,-119.77321,Monitoring Stations,3
674,11/18/17,15.6,36.78538,-119.77321,Monitoring Stations,3
675,11/19/17,28.9,36.78538,-119.77321,Monitoring Stations,3
676,11/20/17,26.3,36.78538,-119.77321,Monitoring Stations,3
677,11/21/17,29.6,36.78538,-119.77321,Monitoring Stations,3
678,11/22/17,34.9,36.78538,-119.77321,Monitoring Stations,3
679,11/23/17,33.9,36.78538,-119.77321,Monitoring Stations,3
680,11/24/17,40.8,36.78538,-119.77321,Monitoring Stations,3
681,11/25/17,34.5,36.78538,-119.77321,Monitoring Stations,3
682,11/26/17,10.2,36.78538,-119.77321,Monitoring Stations,3
683,11/27/17,5.4,36.78538,-119.77321,Monitoring Stations,3
684,11/28/17,16.1,36.78538,-119.77321,Monitoring Stations,3
685,11/29/17,25.6,36.78538,-119.77321,Monitoring Stations,3
686,11/30/17,36.5,36.78538,-119.77321,Monitoring Stations,3
687,12/1/17,47.8,36.78538,-119.77321,Monitoring Stations,3
688,12/2/17,57.4,36.78538,-119.77321,Monitoring Stations,3
689,12/3/17,27.9,36.78538,-119.77321,Monitoring Stations,3
690,12/4/17,16.6,36.78538,-119.77321,Monitoring Stations,3
691,12/5/17,37.3,36.78538,-119.77321,Monitoring Stations,3
692,12/6/17,30.8,36.78538,-119.77321,Monitoring Stations,3
693,12/7/17,32.6,36.78538,-119.77321,Monitoring Stations,3
694,12/8/17,34.1,36.78538,-119.77321,Monitoring Stations,3
695,12/9/17,46.3,36.78538,-119.77321,Monitoring Stations,3
696,12/10/17,57.7,36.78538,-119.77321,Monitoring Stations,3
697,12/11/17,48.7,36.78538,-119.77321,Monitoring Stations,3
698,12/12/17,49.6,36.78538,-119.77321,Monitoring Stations,3
699,12/13/17,53.7,36.78538,-119.77321,Monitoring Stations,3
700,12/14/17,60.4,36.78538,-119.77321,Monitoring Stations,3
701,12/15/17,63.5,36.78538,-119.77321,Monitoring Stations,3
702,12/16/17,49.4,36.78538,-119.77321,Monitoring Stations,3
703,12/17/17,38,36.78538,-119.77321,Monitoring Stations,3
704,12/18/17,21.7,36.78538,-119.77321,Monitoring Stations,3
705,12/19/17,33.2,36.78538,-119.77321,Monitoring Stations,3
706,12/20/17,10.8,36.78538,-119.77321,Monitoring Stations,3
707,12/21/17,29.8,36.78538,-119.77321,Monitoring Stations,3
708,12/22/17,33.3,36.78538,-119.77321,Monitoring Stations,3
709,12/23/17,45.9,36.78538,-119.77321,Monitoring Stations,3
710,12/24/17,63.3,36.78538,-119.77321,Monitoring Stations,3
711,12/25/17,67.7,36.78538,-119.77321,Monitoring Stations,3
712,12/26/17,70.5,36.78538,-119.77321,Monitoring Stations,3
713,12/27/17,50.2,36.78538,-119.77321,Monitoring Stations,3
714,12/28/17,54.4,36.78538,-119.77321,Monitoring Stations,3
715,12/29/17,70.1,36.78538,-119.77321,Monitoring Stations,3
716,12/30/17,68.9,36.78538,-119.77321,Monitoring Stations,3
717,12/31/17,76.4,36.78538,-119.77321,Monitoring Stations,3
718,1/1/17,10.2,36.78538,-119.77321,Monitoring Stations,4
719,1/2/17,15.4,36.78538,-119.77321,Monitoring Stations,4
720,1/3/17,4.1,36.78538,-119.77321,Monitoring Stations,4
721,1/4/17,2.3,36.78538,-119.77321,Monitoring Stations,4
722,1/5/17,4.2,36.78538,-119.77321,Monitoring Stations,4
723,1/6/17,16.9,36.78538,-119.77321,Monitoring Stations,4
724,1/7/17,9.4,36.78538,-119.77321,Monitoring Stations,4
725,1/8/17,2.5,36.78538,-119.77321,Monitoring Stations,4
726,1/9/17,1.7,36.78538,-119.77321,Monitoring Stations,4
727,1/10/17,1.9,36.78538,-119.77321,Monitoring Stations,4
728,1/11/17,3.1,36.78538,-119.77321,Monitoring Stations,4
729,1/12/17,4.7,36.78538,-119.77321,Monitoring Stations,4
730,1/13/17,6.6,36.78538,-119.77321,Monitoring Stations,4
731,1/14/17,15.8,36.78538,-119.77321,Monitoring Stations,4
732,1/15/17,8.5,36.78538,-119.77321,Monitoring Stations,4
733,1/16/17,25.3,36.78538,-119.77321,Monitoring Stations,4
734,1/17/17,29.5,36.78538,-119.77321,Monitoring Stations,4
735,1/18/17,17.8,36.78538,-119.77321,Monitoring Stations,4
736,1/19/17,4.9,36.78538,-119.77321,Monitoring Stations,4
737,1/20/17,4.7,36.78538,-119.77321,Monitoring Stations,4
738,1/21/17,6.9,36.78538,-119.77321,Monitoring Stations,4
739,1/22/17,2,36.78538,-119.77321,Monitoring Stations,4
740,1/23/17,5.5,36.78538,-119.77321,Monitoring Stations,4
741,1/31/17,39.5,36.78538,-119.77321,Monitoring Stations,4
742,2/1/17,33.2,36.78538,-119.77321,Monitoring Stations,4
743,2/2/17,14.2,36.78538,-119.77321,Monitoring Stations,4
744,2/3/17,8.1,36.78538,-119.77321,Monitoring Stations,4
745,2/4/17,12.5,36.78538,-119.77321,Monitoring Stations,4
746,2/5/17,11.8,36.78538,-119.77321,Monitoring Stations,4
747,2/6/17,3.9,36.78538,-119.77321,Monitoring Stations,4
748,2/7/17,3.5,36.78538,-119.77321,Monitoring Stations,4
749,2/8/17,5.9,36.78538,-119.77321,Monitoring Stations,4
750,2/9/17,7.7,36.78538,-119.77321,Monitoring Stations,4
751,2/10/17,4.1,36.78538,-119.77321,Monitoring Stations,4
752,2/11/17,4.2,36.78538,-119.77321,Monitoring Stations,4
753,2/12/17,14.7,36.78538,-119.77321,Monitoring Stations,4
754,2/13/17,15.1,36.78538,-119.77321,Monitoring Stations,4
755,2/14/17,17,36.78538,-119.77321,Monitoring Stations,4
756,2/15/17,20,36.78538,-119.77321,Monitoring Stations,4
757,2/16/17,5.9,36.78538,-119.77321,Monitoring Stations,4
758,2/17/17,1.5,36.78538,-119.77321,Monitoring Stations,4
759,2/18/17,0.9,36.78538,-119.77321,Monitoring Stations,4
760,2/19/17,2.2,36.78538,-119.77321,Monitoring Stations,4
761,2/20/17,0.4,36.78538,-119.77321,Monitoring Stations,4
